item,nome,fase,tipo,lda,dn,metragem,nfases,codinome
4116,I524S7,4,1,920.0,8.5,903.0,4,1310
4117,045QBR,1,1,783.0,17.5,1005.0,2,18
4118,045QBR,2,1,783.0,12.25,1926.0,2,18
4119,26QM5G,1,1,1275.0,6.125,109.0,1,235
4132,NBKH9I,1,1,217.0,36.0,61.0,5,1519
4133,NBKH9I,2,1,217.0,26.0,767.0,5,1519
4134,NBKH9I,3,1,217.0,17.5,2746.0,5,1519
4135,NBKH9I,4,1,217.0,12.25,174.0,5,1519
4136,NBKH9I,5,1,217.0,8.5,480.0,5,1519
4137,2LKU2X,1,1,1327.0,30.0,43.0,3,280
4138,2LKU2X,2,1,1327.0,17.5,1262.0,3,280
4139,2LKU2X,3,1,1327.0,12.25,2288.0,3,280
4140,55Q758,1,1,1319.0,30.0,43.0,3,526
4141,55Q758,2,1,1319.0,17.5,1173.0,3,526
4142,55Q758,3,1,1319.0,12.25,2381.0,3,526
4143,RHRN84,1,1,597.0,30.0,35.0,4,1685
4144,RHRN84,2,1,597.0,17.5,305.0,4,1685
4145,RHRN84,3,1,597.0,12.25,1784.0,4,1685
4146,RHRN84,4,1,597.0,8.5,1298.0,4,1685
4147,B1891Q,1,1,219.0,36.0,61.0,7,1006
4148,B1891Q,2,1,219.0,26.0,703.0,7,1006
4149,B1891Q,3,1,219.0,17.5,3052.0,7,1006
4150,B1891Q,4,1,219.0,12.25,0.0,7,1006
4151,B1891Q,4,1,219.0,14.75,441.0,7,1006
4152,B1891Q,5,1,219.0,12.25,122.0,7,1006
4153,B1891Q,6,1,219.0,8.5,627.0,7,1006
4154,X9O54L,1,1,894.0,30.0,45.0,3,1904
4155,X9O54L,2,1,894.0,17.5,845.0,3,1904
4156,X9O54L,3,1,894.0,12.25,899.0,3,1904
4157,V3058T,1,0,626.0,12.25,810.0,2,1817
4158,V3058T,2,0,626.0,8.5,150.0,2,1817
4159,S52EEG,1,0,324.0,12.25,683.0,1,1712
4160,LPB2IF,1,0,324.0,12.25,1360.0,2,1458
4161,LPB2IF,2,0,324.0,8.5,481.0,2,1458
4162,2AOE65,1,0,524.0,12.25,0.0,2,256
4163,2AOE65,2,0,524.0,8.5,580.0,2,256
4168,VJJ866,1,0,434.0,12.25,895.0,2,1837
4169,VJJ866,2,0,434.0,8.5,500.0,2,1837
4170,4OLWZ0,1,0,419.0,30.0,32.0,4,480
4171,4OLWZ0,2,0,419.0,17.5,1083.0,4,480
4172,4OLWZ0,3,0,419.0,12.25,1522.0,4,480
4173,4OLWZ0,4,0,419.0,8.5,718.0,4,480
4174,RAG39U,1,0,497.0,17.5,988.0,4,1678
4175,RAG39U,2,0,497.0,12.25,1668.0,4,1678
4176,RAG39U,3,0,497.0,8.5,619.0,4,1678
4177,RAG39U,4,0,497.0,12.25,0.0,4,1678
4188,535G27,4,0,964.0,12.25,1220.0,2,512
4189,535G27,5,0,964.0,8.5,595.0,2,512
4190,Y07J58,3,0,982.0,12.25,1045.0,2,1921
4191,Y07J58,3,0,982.0,8.5,644.0,2,1921
4192,89WK5D,2,0,1012.0,12.25,378.0,3,829
4193,89WK5D,3,0,1012.0,12.25,0.0,3,829
4194,89WK5D,3,0,1012.0,8.5,791.0,3,829
4195,8A7L1S,4,0,1012.0,8.5,864.0,1,830
4196,VL5ULB,1,0,290.0,26.0,358.0,6,1838
4197,VL5ULB,2,0,290.0,17.5,1566.0,6,1838
4198,VL5ULB,3,0,290.0,12.25,1090.0,6,1838
4199,VL5ULB,4,0,290.0,8.5,269.0,6,1838
4200,VL5ULB,5,0,290.0,8.46875,7.0,6,1838
4201,VL5ULB,6,0,290.0,8.5,327.0,6,1838
4223,O5L611,1,1,600.0,26.0,344.0,8,1544
4224,O5L611,2,1,600.0,17.5,629.0,8,1544
4225,O5L611,3,1,600.0,12.25,878.0,8,1544
4226,O5L611,4,1,600.0,8.5,58.0,8,1544
4227,O5L611,5,1,600.0,8.46875,9.0,8,1544
4228,O5L611,6,1,600.0,8.5,23.0,8,1544
4229,O5L611,7,1,600.0,8.46875,100.0,8,1544
4230,O5L611,8,1,600.0,8.5,207.0,8,1544
4322,1D46Q9,1,1,630.0,26.0,345.0,4,157
4323,1D46Q9,2,1,630.0,17.5,673.0,4,157
4324,1D46Q9,3,1,630.0,12.25,850.0,4,157
4325,1D46Q9,4,1,630.0,8.5,402.0,4,157
4391,7VGRHA,1,0,295.0,26.0,439.0,8,766
4392,7VGRHA,2,0,295.0,17.5,1340.0,8,766
4393,7VGRHA,3,0,295.0,12.25,958.0,8,766
4394,7VGRHA,4,0,295.0,8.46875,9.0,8,766
4395,7VGRHA,5,0,295.0,12.25,284.0,8,766
4396,7VGRHA,6,0,295.0,8.5,413.0,8,766
4397,7VGRHA,7,0,295.0,8.46875,0.0,8,766
4398,7VGRHA,8,0,295.0,8.5,53.0,8,766
4404,S5I456,1,0,296.0,8.5,560.0,1,1713
4405,0YWG71,1,0,295.0,8.5,574.0,1,98
4406,7V5HEC,1,0,298.0,26.0,349.0,4,765
4407,7V5HEC,2,0,298.0,17.5,940.0,4,765
4408,7V5HEC,3,0,298.0,12.25,1910.0,4,765
4409,7V5HEC,4,0,298.0,8.5,630.0,4,765
4424,72PN6Y,1,0,298.0,8.5,510.0,2,692
4425,72PN6Y,2,0,298.0,6.125,965.0,2,692
4426,88JHKB,1,0,296.0,26.0,294.0,4,821
4427,88JHKB,2,0,296.0,17.5,1386.0,4,821
4428,88JHKB,3,0,296.0,12.25,1629.0,4,821
4429,88JHKB,4,0,296.0,8.5,225.0,4,821
4430,X8O3FL,1,0,295.0,8.5,650.0,1,1900
4431,3I2Y97,1,0,271.0,26.0,290.0,4,366
4432,3I2Y97,2,0,271.0,17.5,1024.0,4,366
4433,3I2Y97,3,0,271.0,12.25,1796.0,4,366
4434,3I2Y97,4,0,271.0,8.5,484.0,4,366
4435,G5ZLJ7,1,0,271.0,8.5,1180.0,1,1233
4440,8TZ734,1,0,1035.0,12.25,1033.0,2,863
4441,8TZ734,2,0,1035.0,8.5,267.0,2,863
4442,Z3RP4O,1,1,995.0,17.5,990.0,4,1980
4443,Z3RP4O,2,1,995.0,12.25,847.0,4,1980
4444,Z3RP4O,3,1,995.0,8.5,18.0,4,1980
4445,Z3RP4O,4,1,995.0,12.25,401.0,4,1980
4446,42250L,1,0,437.0,36.0,34.0,5,410
4447,42250L,2,0,437.0,26.0,522.0,5,410
4448,42250L,3,0,437.0,16.0,791.0,5,410
4449,42250L,4,0,437.0,12.25,1830.0,5,410
4450,42250L,5,0,437.0,8.5,671.0,5,410
4455,0T9F1W,1,0,905.0,30.0,35.0,4,84
4456,0T9F1W,2,0,905.0,17.5,950.0,4,84
4457,0T9F1W,3,0,905.0,12.25,1078.0,4,84
4458,0T9F1W,4,0,905.0,8.5,397.0,4,84
4459,K11194,1,0,623.0,12.25,1942.0,2,1389
4460,K11194,2,0,623.0,8.5,706.0,2,1389
4461,0Z16G5,1,0,953.0,12.25,554.0,2,100
4462,0Z16G5,2,0,953.0,8.5,775.0,2,100
4463,92J2ML,1,0,927.0,26.0,554.0,3,892
4464,92J2ML,2,0,927.0,17.5,793.0,3,892
4465,92J2ML,3,0,927.0,12.25,851.0,3,892
4466,EV533D,1,0,927.0,12.25,981.0,2,1162
4467,EV533D,2,0,927.0,8.5,799.0,2,1162
4472,LZ6M3U,1,0,1035.0,36.0,42.0,4,1467
4473,LZ6M3U,2,0,1035.0,17.5,917.0,4,1467
4474,LZ6M3U,3,0,1035.0,12.25,1032.0,4,1467
4475,LZ6M3U,4,0,1035.0,8.5,623.0,4,1467
4476,6YE5WD,1,0,340.0,12.25,1610.0,2,673
4477,6YE5WD,2,0,340.0,8.5,488.0,2,673
4478,97579Z,1,0,555.0,12.25,1317.0,2,915
4479,97579Z,2,0,555.0,8.5,529.0,2,915
4486,JTP492,1,0,1172.0,17.5,836.0,3,1385
4487,JTP492,2,0,1172.0,12.25,884.0,3,1385
4488,JTP492,3,0,1172.0,8.5,625.0,3,1385
4489,FDHFP7,1,0,1165.0,12.25,145.0,2,1192
4490,FDHFP7,2,0,1165.0,8.5,625.0,2,1192
4491,U304X6,1,0,1431.0,12.25,668.0,2,1793
4492,U304X6,2,0,1431.0,8.5,618.0,2,1793
4493,S65Q64,1,0,1158.0,12.25,1331.0,3,1716
4494,S65Q64,2,0,1158.0,9.5,0.0,3,1716
4495,S65Q64,3,0,1158.0,8.5,606.0,3,1716
4496,40GCMH,1,0,1478.0,12.25,978.0,3,405
4497,40GCMH,2,0,1478.0,9.5,0.0,3,405
4498,40GCMH,3,0,1478.0,8.5,602.0,3,405
4499,87V9IS,1,0,1238.0,12.25,862.0,3,817
4500,87V9IS,2,0,1238.0,9.5,0.0,3,817
4501,87V9IS,3,0,1238.0,8.5,425.0,3,817
4502,ZHLSM0,1,0,1255.0,12.25,1338.0,2,1992
4503,ZHLSM0,2,0,1255.0,8.5,691.0,2,1992
4504,WI9J1U,1,0,1455.0,12.25,933.0,1,1871
4505,E7Z7K4,1,0,1455.0,12.25,519.0,2,1142
4506,E7Z7K4,2,0,1455.0,8.5,671.0,2,1142
4507,37GYST,1,0,1200.0,12.25,1052.0,1,342
4508,6Y1ABH,1,0,1200.0,12.25,56.0,2,672
4509,6Y1ABH,2,0,1200.0,8.5,1800.0,2,672
4510,50628J,1,0,1118.0,12.25,1067.0,2,500
4511,50628J,2,0,1118.0,8.5,715.0,2,500
4512,VR4743,1,0,1484.0,12.25,550.0,2,1841
4513,VR4743,2,0,1484.0,8.5,779.0,2,1841
4514,89O9M9,1,0,1230.0,8.5,616.0,1,826
4515,30JK42,1,0,1079.0,12.25,330.0,2,312
4516,30JK42,2,0,1079.0,8.5,628.0,2,312
4517,3Z2PAB,1,0,1407.0,12.25,763.0,2,397
4518,3Z2PAB,2,0,1407.0,8.5,704.0,2,397
4519,XUE4KB,1,0,1200.0,12.25,158.0,2,1918
4520,XUE4KB,2,0,1200.0,8.5,703.0,2,1918
4521,6L5203,1,0,1102.0,12.25,63.0,2,651
4522,6L5203,2,0,1102.0,8.5,605.0,2,651
4523,SG287B,1,0,1070.0,12.25,587.0,2,1725
4524,SG287B,2,0,1070.0,8.5,668.0,2,1725
4525,1KWF0J,1,0,1671.0,8.5,599.0,1,172
4526,64N5HR,4,0,1131.0,12.25,94.0,2,610
4527,64N5HR,5,0,1131.0,8.5,626.0,2,610
4528,7ZZY58,3,0,1514.0,12.25,328.0,2,775
4529,7ZZY58,4,0,1514.0,8.5,586.0,2,775
4530,Y52EZQ,3,0,1098.0,12.25,210.0,2,1931
4531,Y52EZQ,4,0,1098.0,8.5,560.0,2,1931
4532,3757R1,1,0,1285.0,17.5,874.0,3,339
4533,3757R1,2,0,1285.0,12.25,1183.0,3,339
4534,3757R1,3,0,1285.0,8.5,614.0,3,339
4535,GJ9S3J,1,1,2290.0,36.0,86.0,5,1249
4536,GJ9S3J,2,1,2290.0,26.0,707.5,5,1249
4537,GJ9S3J,3,1,2290.0,16.5,895.0,5,1249
4538,GJ9S3J,4,1,2290.0,14.75,1042.0,5,1249
4539,GJ9S3J,5,1,2290.0,8.5,548.0,5,1249
4545,IEM38T,1,1,1282.0,36.0,63.0,5,1320
4546,IEM38T,2,1,1282.0,26.0,823.0,5,1320
4547,IEM38T,3,1,1282.0,16.0,1361.0,5,1320
4548,IEM38T,4,1,1282.0,14.75,327.0,5,1320
4549,IEM38T,5,1,1282.0,8.5,874.0,5,1320
4550,3806R2,1,1,1307.0,36.0,64.0,5,346
4551,3806R2,2,1,1307.0,26.0,571.0,5,346
4552,3806R2,3,1,1307.0,16.0,1173.0,5,346
4553,3806R2,4,1,1307.0,14.75,1014.0,5,346
4554,3806R2,5,1,1307.0,8.5,558.0,5,346
4555,83WLH0,1,1,1333.0,36.0,64.0,5,795
4556,83WLH0,2,1,1333.0,26.0,446.0,5,795
4557,83WLH0,3,1,1333.0,16.0,1000.0,5,795
4558,83WLH0,4,1,1333.0,14.75,920.0,5,795
4559,83WLH0,5,1,1333.0,8.5,876.0,5,795
4560,72I239,1,1,1377.0,36.0,66.0,4,691
4561,72I239,2,1,1377.0,20.0,695.0,4,691
4562,72I239,3,1,1377.0,14.75,1902.0,4,691
4563,72I239,4,1,1377.0,8.5,644.0,4,691
4564,5NMVM4,1,1,1448.0,36.0,60.0,5,565
4565,5NMVM4,2,1,1448.0,26.0,606.0,5,565
4566,5NMVM4,3,1,1448.0,16.0,1267.0,5,565
4567,5NMVM4,4,1,1448.0,14.75,893.0,5,565
4568,5NMVM4,5,1,1448.0,8.5,416.0,5,565
4569,4HJ28R,2,0,1286.0,26.0,710.0,1,469
4570,307BK8,1,0,1289.0,36.0,85.8,6,309
4571,307BK8,2,0,1289.0,26.0,655.2,6,309
4572,307BK8,3,0,1289.0,17.5,1964.0,6,309
4573,307BK8,4,0,1289.0,12.25,731.0,6,309
4574,307BK8,4,0,1289.0,9.5,0.0,6,309
4575,307BK8,5,0,1289.0,8.5,699.0,6,309
4585,ACI9YG,4,0,1450.0,9.5,932.0,1,994
4586,R456PJ,3,1,1474.0,16.0,935.0,1,1663
4587,70RQIA,4,1,1474.0,14.75,1068.0,3,682
4588,70RQIA,4,1,1474.0,8.5,32.0,3,682
4589,70RQIA,5,1,1474.0,8.5,457.0,3,682
4590,DK9L52,2,0,1469.0,20.0,767.0,3,1114
4591,DK9L52,3,0,1469.0,14.75,1041.0,3,1114
4592,DK9L52,4,0,1469.0,9.5,644.0,3,1114
4593,IU3VW1,1,0,1515.0,14.75,406.0,2,1335
4594,IU3VW1,2,0,1515.0,9.5,1203.0,2,1335
4595,OWWYAT,1,1,1402.0,30.0,160.0,4,1582
4596,OWWYAT,2,1,1402.0,17.5,840.0,4,1582
4597,OWWYAT,3,1,1402.0,12.25,1504.0,4,1582
4598,OWWYAT,4,1,1402.0,8.5,676.0,4,1582
4599,IFE7X6,1,1,1448.0,36.0,63.0,5,1324
4600,IFE7X6,2,1,1448.0,26.0,873.0,5,1324
4601,IFE7X6,3,1,1448.0,16.0,1643.0,5,1324
4602,IFE7X6,4,1,1448.0,14.75,590.0,5,1324
4603,IFE7X6,5,1,1448.0,8.5,448.0,5,1324
4643,6272IO,1,0,117.0,12.25,1040.0,2,597
4644,6272IO,2,0,117.0,8.5,436.0,2,597
4645,30MQHR,1,0,117.0,8.5,466.0,1,314
4646,7521AY,1,0,117.0,8.5,419.0,1,699
4647,316A0Y,1,0,197.0,26.0,272.0,4,316
4648,316A0Y,2,0,197.0,17.5,1279.0,4,316
4649,316A0Y,3,0,197.0,12.25,930.0,4,316
4650,316A0Y,4,0,197.0,8.5,573.0,4,316
4651,08PQNU,1,0,129.0,12.25,1085.0,1,45
4652,3RK51O,1,0,128.0,12.25,311.0,2,381
4653,3RK51O,2,0,128.0,8.5,585.0,2,381
4654,E1ILV5,1,0,123.0,26.0,70.0,4,1127
4655,E1ILV5,2,0,123.0,16.0,972.0,4,1127
4656,E1ILV5,3,0,123.0,12.25,1114.0,4,1127
4657,E1ILV5,4,0,123.0,8.5,549.0,4,1127
4658,342Q51,1,0,143.0,8.5,505.0,1,328
4659,D89M1R,1,0,143.0,26.0,72.0,4,1103
4660,D89M1R,2,0,143.0,17.5,1064.0,4,1103
4661,D89M1R,3,0,143.0,12.25,1416.0,4,1103
4662,D89M1R,4,0,143.0,8.5,1317.0,4,1103
4663,100825,1,0,143.0,8.5,1025.0,1,103
4664,O9KIDL,1,0,115.0,12.25,277.0,2,1559
4665,O9KIDL,2,0,115.0,8.5,701.0,2,1559
4678,Y53M7I,2,0,1486.0,20.0,751.0,1,1932
4679,58W37S,1,0,1484.0,36.0,62.0,4,539
4680,58W37S,2,0,1484.0,20.0,690.0,4,539
4681,58W37S,3,0,1484.0,14.75,845.0,4,539
4682,58W37S,4,0,1484.0,9.5,1085.0,4,539
4701,5R48GA,1,0,222.0,26.0,318.0,4,574
4702,5R48GA,2,0,222.0,17.5,1634.0,4,574
4703,5R48GA,3,0,222.0,12.25,566.0,4,574
4704,5R48GA,4,0,222.0,8.5,452.0,4,574
4725,T1EH24,1,0,210.0,8.5,288.0,2,1749
4726,T1EH24,2,0,210.0,6.125,386.0,2,1749
4727,76C46P,1,0,210.0,6.125,588.0,1,708
4728,0E6KFP,1,0,210.0,6.125,500.0,1,55
4729,1HJ5X0,1,0,210.0,8.5,685.0,1,167
4730,50C01Q,1,0,210.0,8.5,282.0,1,501
4731,Z009Q3,1,0,210.0,8.5,215.0,2,1966
4732,Z009Q3,2,0,210.0,6.125,208.0,2,1966
4733,18B9T7,1,0,210.0,6.125,611.0,1,144
4734,IYFH0N,1,0,201.0,8.5,1143.0,4,1340
4735,IYFH0N,2,0,201.0,6.125,0.0,4,1340
4736,IYFH0N,3,0,201.0,8.5,0.0,4,1340
4737,IYFH0N,4,0,201.0,6.125,955.0,4,1340
4738,GAHU6V,1,0,222.0,17.5,0.0,4,1244
4739,GAHU6V,2,0,222.0,12.25,1509.0,4,1244
4740,GAHU6V,3,0,222.0,8.5,526.0,4,1244
4741,GAHU6V,4,0,222.0,6.125,868.0,4,1244
4742,X7A9U5,1,0,216.0,26.0,71.0,7,1897
4743,X7A9U5,2,0,216.0,17.5,1195.0,7,1897
4744,X7A9U5,3,0,216.0,12.25,1749.0,7,1897
4745,X7A9U5,4,0,216.0,8.5,173.0,7,1897
4746,X7A9U5,5,0,216.0,6.125,0.0,7,1897
4747,X7A9U5,6,0,216.0,8.5,10.0,7,1897
4748,X7A9U5,7,0,216.0,6.125,912.0,7,1897
4749,R6P5W7,1,0,213.0,26.0,71.0,6,1671
4750,R6P5W7,2,0,213.0,17.5,1239.0,6,1671
4751,R6P5W7,3,0,213.0,12.25,1250.0,6,1671
4752,R6P5W7,4,0,213.0,8.5,377.0,6,1671
4753,R6P5W7,5,0,213.0,8.46875,9.0,6,1671
4754,R6P5W7,6,0,213.0,8.5,602.0,6,1671
4755,O3EJ4C,1,0,164.0,36.0,63.0,4,1542
4756,O3EJ4C,2,0,164.0,20.0,1103.0,4,1542
4757,O3EJ4C,3,0,164.0,14.75,1357.0,4,1542
4758,O3EJ4C,4,0,164.0,9.5,1787.0,4,1542
4778,H5NJ69,1,0,776.0,12.25,1205.0,1,1275
4779,J21LHC,1,0,776.0,12.25,158.0,2,1347
4780,J21LHC,2,0,776.0,8.5,666.0,2,1347
4781,85L695,1,0,843.0,12.25,1000.0,2,804
4782,85L695,2,0,843.0,8.5,333.0,2,804
4783,3CVG5D,1,0,754.0,12.25,1312.0,2,355
4784,3CVG5D,2,0,754.0,8.5,494.0,2,355
4785,8S8L7A,1,0,802.0,12.25,842.0,2,856
4786,8S8L7A,2,0,802.0,8.5,470.0,2,856
4787,4WZ3G9,1,0,802.0,8.5,823.0,1,495
4788,4F4SAD,1,0,856.0,12.25,985.0,2,468
4789,4F4SAD,2,0,856.0,8.5,400.0,2,468
4790,73XWB2,1,0,856.0,8.5,993.0,4,695
4791,73XWB2,2,0,856.0,6.125,0.0,4,695
4792,73XWB2,3,0,856.0,8.5,0.0,4,695
4793,73XWB2,4,0,856.0,6.125,692.0,4,695
4794,94VZ2X,1,0,837.0,12.25,1170.0,2,905
4795,94VZ2X,2,0,837.0,8.5,954.0,2,905
4796,2FES60,1,0,837.0,8.5,303.0,1,268
4797,6EF7BM,1,0,840.0,26.0,257.0,3,639
4798,6EF7BM,2,0,840.0,16.0,707.0,3,639
4799,6EF7BM,3,0,840.0,12.25,1278.0,3,639
4800,14XC28,1,0,840.0,12.25,360.0,2,130
4801,14XC28,2,0,840.0,8.5,432.0,2,130
4802,F3I900,1,0,799.0,12.25,676.0,2,1176
4803,F3I900,2,0,799.0,8.5,542.0,2,1176
4804,37JHFZ,1,0,801.0,12.25,723.0,2,344
4805,37JHFZ,2,0,801.0,8.5,752.0,2,344
4806,N0MWN4,1,0,918.0,12.25,618.0,2,1499
4807,N0MWN4,2,0,918.0,8.5,712.0,2,1499
4808,RYK189,1,0,918.0,8.5,672.0,1,1698
4809,Z8NY9Q,1,0,800.0,12.25,879.0,2,1986
4810,Z8NY9Q,2,0,800.0,8.5,819.0,2,1986
4811,JS91L2,1,0,917.0,12.25,827.0,2,1384
4812,JS91L2,2,0,917.0,8.5,580.0,2,1384
4813,F5RC53,1,0,917.0,8.5,612.0,1,1180
4814,2EJ5N9,1,0,917.0,8.5,685.0,4,265
4815,2EJ5N9,2,0,917.0,6.125,0.0,4,265
4816,2EJ5N9,3,0,917.0,8.5,0.0,4,265
4817,2EJ5N9,4,0,917.0,6.125,548.0,4,265
4818,A23LS3,1,0,750.0,26.0,306.0,4,976
4819,A23LS3,2,0,750.0,16.0,747.0,4,976
4820,A23LS3,3,0,750.0,12.25,1569.0,4,976
4821,A23LS3,4,0,750.0,8.5,968.0,4,976
4822,201A16,1,0,891.0,12.25,614.0,2,204
4823,201A16,2,0,891.0,8.5,904.0,2,204
4824,3II59E,1,0,720.0,12.25,93.0,2,367
4825,3II59E,2,0,720.0,8.5,772.0,2,367
4826,092XHD,1,0,1025.0,12.25,151.0,2,48
4827,092XHD,2,0,1025.0,8.5,645.0,2,48
4836,R20B62,1,0,946.0,12.25,121.0,2,1658
4837,R20B62,2,0,946.0,8.5,1005.0,2,1658
4838,0QS095,1,0,1046.0,12.25,1134.0,2,78
4839,0QS095,2,0,1046.0,8.5,410.0,2,78
4840,07DI8A,1,0,1046.0,8.5,845.0,1,40
4841,SN34G7,1,0,1052.0,12.25,1023.0,2,1739
4842,SN34G7,2,0,1052.0,8.5,561.0,2,1739
4843,6R35CD,1,1,2029.0,42.0,85.0,4,661
4844,6R35CD,2,1,2029.0,28.0,1384.0,4,661
4845,6R35CD,3,1,2029.0,17.5,1789.0,4,661
4846,6R35CD,4,1,2029.0,12.25,465.0,4,661
4847,2QP56A,1,1,2005.0,36.0,86.0,6,289
4848,2QP56A,2,1,2005.0,26.0,1360.0,6,289
4849,2QP56A,3,1,2005.0,17.5,1838.0,6,289
4850,2QP56A,4,1,2005.0,12.25,569.0,6,289
4851,2QP56A,4,1,2005.0,8.5,0.0,6,289
4852,2QP56A,4,1,2005.0,9.0,0.0,6,289
4853,0YFZKZ,1,1,1973.0,42.0,85.0,1,96
4858,5238R1,1,1,2018.0,36.0,98.0,2,508
4859,5238R1,2,1,2018.0,26.0,1203.0,2,508
4865,35K2E4,1,1,2015.0,36.0,97.0,4,331
4866,35K2E4,2,1,2015.0,26.0,1277.0,4,331
4867,35K2E4,3,1,2015.0,17.5,1961.0,4,331
4868,35K2E4,4,1,2015.0,12.25,443.0,4,331
4869,N04128,1,1,2012.0,42.0,88.0,5,1498
4870,N04128,2,1,2012.0,26.0,917.0,5,1498
4871,N04128,3,1,2012.0,16.5,1214.0,5,1498
4872,N04128,4,1,2012.0,14.75,1140.0,5,1498
4873,N04128,5,1,2012.0,8.5,325.0,5,1498
4874,0657CC,1,1,2014.0,42.0,99.0,4,28
4875,0657CC,2,1,2014.0,26.0,1351.0,4,28
4876,0657CC,3,1,2014.0,17.5,1871.0,4,28
4877,0657CC,4,1,2014.0,12.25,523.0,4,28
4883,G23620,1,1,1873.0,42.0,84.0,4,1223
4884,G23620,2,1,1873.0,26.0,1430.0,4,1223
4885,G23620,3,1,1873.0,16.0,2005.0,4,1223
4886,G23620,4,1,1873.0,12.25,428.0,4,1223
4891,B6WDC9,1,1,1986.0,36.0,90.0,4,1018
4892,B6WDC9,2,1,1986.0,26.0,1261.0,4,1018
4893,B6WDC9,3,1,1986.0,16.5,1955.0,4,1018
4894,B6WDC9,4,1,1986.0,12.25,587.0,4,1018
4900,X4QIKU,1,1,1904.0,42.0,96.0,4,1894
4901,X4QIKU,2,1,1904.0,26.0,1550.0,4,1894
4902,X4QIKU,3,1,1904.0,16.0,1863.0,4,1894
4903,X4QIKU,4,1,1904.0,12.25,572.0,4,1894
4904,54SZ33,1,1,1901.0,8.5,1578.0,1,521
4910,FCE3T1,1,1,2031.0,36.0,86.0,5,1189
4911,FCE3T1,2,1,2031.0,26.0,1060.0,5,1189
4912,FCE3T1,3,1,2031.0,17.5,2277.0,5,1189
4913,FCE3T1,4,1,2031.0,12.25,456.0,5,1189
4914,FCE3T1,4,1,2031.0,8.5,0.0,5,1189
4919,69EO90,1,0,0.0,17.5,405.0,3,629
4920,69EO90,2,0,0.0,12.25,764.0,3,629
4921,69EO90,3,0,0.0,8.5,629.0,3,629
4922,63DQ41,1,0,0.0,8.5,620.0,1,607
4923,GHZ95Y,1,0,402.0,12.25,436.0,2,1248
4924,GHZ95Y,2,0,402.0,8.5,1162.0,2,1248
4925,LC9639,1,0,402.0,8.5,360.0,2,1452
4926,LC9639,2,0,402.0,6.125,986.0,2,1452
4927,D19X97,1,0,294.0,12.25,2576.0,1,1088
4928,8V624Z,1,0,288.0,12.25,164.0,2,865
4929,8V624Z,2,0,288.0,8.5,979.0,2,865
4930,4C8F23,1,0,542.0,12.25,1574.0,2,462
4931,4C8F23,2,0,542.0,8.5,1930.0,2,462
5019,BZ9B84,1,0,1450.0,36.0,45.0,3,1042
5020,BZ9B84,2,0,1450.0,20.0,617.0,3,1042
5021,BZ9B84,3,0,1450.0,14.75,1018.0,3,1042
5022,8W65XK,1,0,1450.0,14.75,177.0,2,870
5023,8W65XK,2,0,1450.0,9.5,1070.0,2,870
5024,7592H4,1,0,1467.0,14.75,282.0,2,701
5025,7592H4,2,0,1467.0,9.5,1021.0,2,701
5026,5I78RP,1,0,1471.0,20.0,660.0,3,556
5027,5I78RP,2,0,1471.0,14.75,760.0,3,556
5028,5I78RP,3,0,1471.0,9.5,1005.0,3,556
5029,H7S2RR,1,0,750.0,36.0,37.0,5,1280
5030,H7S2RR,2,0,750.0,26.0,480.0,5,1280
5031,H7S2RR,3,0,750.0,16.0,1064.0,5,1280
5032,H7S2RR,4,0,750.0,12.25,1549.0,5,1280
5033,H7S2RR,5,0,750.0,8.5,988.0,5,1280
5034,L18175,1,0,634.0,36.0,60.0,5,1441
5035,L18175,2,0,634.0,26.0,470.0,5,1441
5036,L18175,3,0,634.0,16.0,989.0,5,1441
5037,L18175,4,0,634.0,12.25,1450.0,5,1441
5038,L18175,5,0,634.0,8.5,1185.0,5,1441
5039,5IOKU0,1,0,460.0,12.25,391.0,1,558
5040,17IY09,1,0,460.0,12.25,203.0,2,141
5041,17IY09,2,0,460.0,8.5,857.0,2,141
5042,70Q1ET,1,0,885.0,36.0,37.0,5,681
5043,70Q1ET,2,0,885.0,26.0,480.0,5,681
5044,70Q1ET,3,0,885.0,16.0,755.0,5,681
5045,70Q1ET,4,0,885.0,12.25,1565.0,5,681
5046,70Q1ET,5,0,885.0,8.5,1137.0,5,681
5060,HW6S14,1,0,0.0,12.25,524.0,2,1297
5061,HW6S14,2,0,0.0,8.5,426.0,2,1297
5062,83W4W9,1,0,0.0,8.5,209.0,2,794
5063,83W4W9,2,0,0.0,6.125,0.0,2,794
5064,C6EJ21,1,1,0.0,12.25,300.0,2,1056
5065,C6EJ21,2,1,0.0,8.5,382.0,2,1056
5161,0R08TO,1,0,87.0,6.125,460.0,1,79
5162,H4FLFQ,1,0,87.0,6.125,673.0,1,1273
5163,R37351,1,0,1010.0,12.25,928.0,2,1661
5164,R37351,2,0,1010.0,8.5,262.0,2,1661
5165,W9XVC3,1,0,1010.0,8.5,256.0,1,1866
5166,ZHQIAL,1,0,1065.0,12.25,673.0,2,1993
5167,ZHQIAL,2,0,1065.0,8.5,553.0,2,1993
5168,M13HGN,1,0,1010.0,12.25,1294.0,2,1471
5169,M13HGN,2,0,1010.0,8.5,229.0,2,1471
5170,5YL02D,1,0,1010.0,8.5,509.0,1,582
5171,VA4UPC,1,0,1080.0,12.25,1126.0,2,1829
5172,VA4UPC,2,0,1080.0,8.5,804.0,2,1829
